filename,Black Tea,Black tea,Green tea,Matcha tea,Oolong tea,Pu'er tea,apple,apple_cider,apricot,banana,beef,beer,blueberry,butter,cabernet sauvignon,carrot,celery,cherry tomato,chicken thigh,coffee,corn,corn husk,cowpea,cream_cow,cucumber,dragonfruit,durum wheat,egg_chicken,eye,fins,grape,honey,marchigiana beef,meat,milk_cow,milk_goat,orange,organ,peanut,pork,pork shoulder,quinoa,red raspberry,self caught fish,shoulder chops,shoulder roast,skin,soda,soybean,spleen,steak,strawberry,tomato,wheat,white onion,yogurt_cow
ADNI_Go2_P09_E09.mzXML,39,45,0,0,0,0,97,737,0,0,218,61,36,0,0,52,0,290,0,180,58,0,57,0,37,0,0,50,38,0,0,39,0,35,148,0,0,0,0,0,0,0,0,40,0,0,39,60,0,0,0,0,49,0,0,466
ADNI_Go2_P09_E10.mzXML,25,0,0,0,0,0,86,684,0,0,217,54,0,28,0,40,0,149,0,298,43,0,59,0,30,0,0,40,37,29,0,27,0,34,145,29,0,0,0,0,0,0,0,39,0,35,37,49,0,0,0,25,28,0,0,361
ADNI_Go2_P09_E11.mzXML,0,0,0,0,0,0,86,524,0,0,199,57,0,27,0,46,0,205,0,152,35,0,34,0,30,0,0,39,31,0,0,27,0,30,163,29,0,0,0,0,0,0,0,34,0,35,31,55,0,0,0,0,32,0,0,421
ADNI_Go2_P09_E12.mzXML,0,36,0,0,0,0,98,624,0,0,228,58,0,0,0,53,0,197,0,167,40,0,52,0,0,0,0,46,0,0,0,0,0,36,173,0,0,0,0,0,0,0,0,34,0,37,36,62,0,0,0,0,39,0,0,470
ADNI_Go2_P09_F01.mzXML,0,0,0,0,0,0,78,519,0,0,161,44,0,0,0,38,0,134,0,165,0,0,43,0,0,0,0,29,27,0,0,0,0,0,120,0,0,0,0,0,0,0,0,27,0,31,27,47,0,0,0,0,29,0,0,181
ADNI_Go2_P09_F02.mzXML,0,0,0,0,0,0,85,634,0,0,161,50,0,0,0,36,0,145,0,163,30,0,44,0,0,0,0,32,29,0,0,0,0,0,128,0,0,0,0,0,0,0,0,31,0,32,0,51,0,0,0,0,29,0,0,277
ADNI_Go2_P09_F03.mzXML,0,0,0,0,0,0,83,647,0,0,176,51,0,0,0,35,0,158,0,170,31,0,40,0,0,0,0,32,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,30,0,59,0,0,0,0,30,0,0,312
ADNI_Go2_P09_F04.mzXML,32,30,0,0,0,0,90,627,0,0,217,61,29,28,0,50,0,285,0,167,43,0,51,0,33,0,0,42,29,0,28,33,0,32,142,31,0,0,0,0,0,0,0,36,0,33,34,55,0,0,0,0,49,0,30,403
ADNI_Go2_P09_F05.mzXML,0,0,0,0,0,0,81,570,0,0,220,51,0,0,0,34,0,149,0,165,29,0,40,0,0,0,0,31,28,0,0,0,0,0,153,31,0,0,0,0,0,0,0,30,0,31,32,56,0,0,0,0,0,0,0,416
ADNI_Go2_P09_F06.mzXML,0,0,0,0,0,0,80,499,0,0,179,50,0,0,0,36,0,150,0,166,0,0,0,0,0,0,0,32,0,0,0,0,0,0,146,0,0,0,0,0,0,0,0,31,0,32,29,58,0,0,0,0,29,0,0,403
ADNI_Go2_P09_F07.mzXML,0,0,0,0,0,0,84,590,0,0,200,56,22,24,0,44,0,211,0,158,43,23,52,0,29,0,0,38,33,0,0,25,0,28,141,28,0,0,0,22,0,0,0,28,0,30,33,49,0,24,22,0,35,0,24,358
ADNI_Go2_P09_F08.mzXML,25,0,0,0,0,0,92,683,0,0,205,50,24,30,0,41,0,151,0,173,44,0,39,0,30,0,0,40,37,29,0,27,0,34,149,31,0,0,0,0,0,0,0,38,24,37,37,51,0,28,0,26,28,24,0,359
ADNI_Go2_P09_F09.mzXML,43,60,0,0,0,0,107,744,0,0,259,78,42,0,0,64,0,350,0,303,60,0,50,0,45,0,0,61,42,34,32,38,0,47,171,32,0,0,0,0,0,0,0,42,0,38,50,58,0,0,0,35,61,33,0,614
ADNI_Go2_P09_F10.mzXML,0,0,0,0,0,0,87,594,0,0,218,52,0,0,0,40,0,156,0,169,36,0,49,0,0,0,0,34,30,0,0,0,0,29,167,33,0,0,0,0,0,0,0,34,0,35,36,52,0,0,0,0,30,0,0,393
ADNI_Go2_P09_F11.mzXML,0,0,0,0,0,0,80,580,0,0,212,50,0,26,0,35,0,154,0,158,31,0,42,23,24,0,0,33,32,29,0,25,0,32,159,31,0,0,0,0,0,0,0,32,25,34,35,50,0,32,0,0,28,0,0,370
ADNI_Go2_P09_F12.mzXML,0,48,0,0,0,0,95,661,0,0,195,59,0,0,0,50,0,231,0,168,45,0,50,0,34,0,0,48,0,0,0,0,0,0,154,0,0,0,0,0,0,0,0,0,0,34,0,60,0,0,0,0,42,0,0,440
ADNI_Go2_P09_G01.mzXML,0,0,0,0,0,0,87,579,0,0,199,47,0,0,0,34,0,164,0,169,32,0,0,0,0,0,0,31,0,0,0,0,0,0,152,31,0,0,0,0,0,0,0,35,0,34,31,58,0,0,0,0,30,0,0,423
ADNI_Go2_P09_G02.mzXML,0,36,0,0,0,0,95,613,0,0,211,58,0,0,0,48,0,197,0,168,42,0,59,0,0,0,0,43,36,0,0,0,0,0,151,0,0,0,0,0,0,0,0,0,0,34,33,58,0,0,0,0,41,0,0,410
ADNI_Go2_P09_G03.mzXML,0,32,0,0,0,0,81,545,0,0,197,57,0,0,0,38,0,295,0,165,38,0,47,0,0,0,0,32,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,29,0,0,30,53,0,0,0,0,54,0,0,398
ADNI_Go2_P09_G04.mzXML,31,35,0,0,0,0,88,494,0,0,193,48,32,0,0,48,0,170,0,160,42,0,55,0,31,0,0,44,37,0,0,0,0,35,140,0,0,0,0,0,0,0,0,36,0,35,38,56,0,0,0,34,35,0,0,388
ADNI_Go2_P09_G05.mzXML,0,0,0,0,0,0,87,621,0,0,207,49,0,0,0,35,0,158,0,169,32,0,37,0,0,0,0,34,0,0,0,0,0,0,151,0,0,0,0,0,0,0,0,0,0,32,33,58,0,0,0,0,0,0,0,423
ADNI_Go2_P09_G06.mzXML,35,44,0,0,0,0,89,611,0,0,219,67,30,26,0,55,0,334,0,168,48,0,49,0,39,0,0,50,33,0,27,32,0,33,145,28,0,0,0,0,0,0,0,33,0,33,36,52,0,29,0,26,49,0,27,460
ADNI_Go2_P09_G07.mzXML,0,37,0,0,0,0,95,676,0,0,189,50,33,0,0,49,0,208,0,174,50,0,66,0,30,0,0,41,35,0,0,0,0,34,141,0,0,0,0,0,0,0,0,0,0,34,31,54,0,0,0,0,42,0,0,401
ADNI_Go2_P09_G08.mzXML,0,0,0,0,0,0,92,647,0,0,233,55,0,27,0,45,0,193,0,167,42,0,40,0,30,0,0,41,32,0,0,26,0,31,168,32,0,0,0,0,0,0,0,35,0,35,36,53,0,0,0,0,32,0,0,449
ADNI_Go2_P09_G09.mzXML,34,33,0,0,0,0,88,683,0,0,226,52,33,25,0,52,0,208,0,162,51,0,62,0,37,0,0,50,37,30,0,28,0,42,156,28,0,0,0,0,0,0,0,37,0,35,38,46,0,0,0,30,36,0,26,485
ADNI_Go2_P09_G10.mzXML,0,39,0,0,0,0,85,532,0,0,177,50,0,0,0,43,0,209,0,228,40,0,50,0,0,0,0,38,31,0,0,0,0,0,138,0,0,0,0,0,0,0,0,29,0,30,0,55,0,0,0,0,37,0,0,368
ADNI_Go2_P09_G11.mzXML,0,36,0,0,0,0,80,559,0,0,210,50,0,0,0,39,0,211,0,165,37,0,47,0,0,0,0,33,28,0,0,0,0,28,159,28,0,0,0,0,0,0,0,31,0,30,28,53,0,0,0,0,37,0,0,480
ADNI_Go2_P09_G12.mzXML,0,35,0,0,0,0,84,595,0,0,193,55,0,0,0,42,0,174,0,172,34,0,0,0,0,0,0,38,0,0,0,0,0,0,159,0,0,0,0,0,0,0,0,32,0,32,32,60,0,0,0,0,35,0,0,490
ADNI_Go2_P09_H01.mzXML,0,0,0,0,0,0,78,620,0,0,195,47,0,0,0,31,0,146,0,163,34,0,44,0,0,0,0,29,0,0,0,0,0,0,145,28,0,0,0,0,0,0,0,31,0,33,0,53,0,0,0,0,30,0,0,365
ADNI_Go2_P09_H02.mzXML,0,35,0,0,0,0,106,762,0,0,217,55,0,0,0,55,0,193,0,174,49,0,55,0,36,0,0,51,41,0,0,0,0,40,168,0,0,0,0,0,0,0,0,42,0,40,40,59,0,0,0,0,34,0,0,469
ADNI_Go2_P09_H03.mzXML,0,0,0,0,0,0,94,742,0,0,218,54,28,0,26,53,0,203,0,164,44,0,63,0,35,0,0,42,38,0,0,28,0,37,156,30,0,0,0,0,0,0,0,30,0,32,33,50,0,29,0,0,41,0,26,401
ADNI_Go2_P09_H04.mzXML,0,0,0,0,0,0,67,285,0,0,97,36,0,0,0,30,0,140,0,144,0,0,0,0,0,0,0,29,24,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,116
ADNI_Go2_P09_H05.mzXML,0,0,0,0,0,0,84,584,0,0,164,52,0,0,0,35,0,153,0,167,31,0,40,0,0,0,0,34,29,0,0,0,0,0,119,0,0,0,0,0,0,0,0,31,0,31,28,54,0,0,0,0,28,0,0,268
ADNI_Go2_P09_H06.mzXML,0,0,0,0,0,0,94,729,0,0,192,48,0,0,0,38,0,162,0,175,41,0,43,0,0,0,0,38,34,0,0,0,0,30,151,0,0,0,0,0,0,0,0,33,0,33,32,55,0,0,0,0,28,0,0,417
ADNI_Go2_P09_H07.mzXML,0,36,0,0,0,0,97,690,0,0,210,52,34,0,0,49,0,211,0,176,53,0,68,0,33,0,0,46,39,0,0,0,0,36,152,0,0,0,0,0,0,0,0,37,0,35,36,56,0,0,0,0,43,30,0,419
ADNI_Go2_P09_H08.mzXML,25,0,0,0,0,0,83,706,0,0,199,53,24,26,0,46,0,151,0,177,45,0,54,0,34,0,0,41,42,30,23,28,0,40,143,30,0,0,25,0,0,0,22,36,22,32,40,53,0,0,22,28,27,0,26,338
ADNI_Go2_P09_H09.mzXML,32,33,0,0,0,0,96,706,0,0,226,55,0,31,0,47,0,190,0,174,48,0,59,0,34,0,0,49,39,0,0,32,0,38,160,32,0,0,0,0,0,0,0,40,0,37,39,58,0,0,0,0,37,0,0,475
ADNI_Go2_P09_H10.mzXML,0,0,0,0,0,0,70,427,0,0,173,46,0,24,0,29,0,141,0,146,25,0,39,0,0,0,0,25,0,0,0,0,0,0,138,28,0,0,0,0,0,0,0,31,0,32,0,51,0,0,0,0,0,0,0,338
ADNI_Go2_P09_H11.mzXML,0,0,0,0,0,0,82,528,0,0,150,45,0,0,0,35,0,157,0,166,0,0,40,0,0,0,0,29,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,30,0,53,0,0,0,0,28,0,0,310
ADNI_Go2_P09_H12.mzXML,0,0,0,0,0,0,94,701,0,0,196,57,0,0,0,51,0,219,0,165,38,0,59,0,31,0,0,41,33,0,0,0,0,32,156,29,0,0,0,0,0,0,0,31,0,34,31,54,0,0,0,0,41,0,0,340
Blank_Inj_P09_01.mzXML,0,0,0,0,0,0,69,305,0,0,101,37,0,0,0,35,0,136,0,153,0,0,0,0,0,0,0,29,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,29,0,0,143
Blank_Inj_P09_02.mzXML,0,0,0,0,0,0,69,292,0,0,100,38,0,0,0,32,0,135,0,153,0,0,0,0,0,0,0,27,25,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,28,0,0,146
Blank_Inj_P09_03.mzXML,0,36,0,0,36,0,79,395,0,0,103,38,0,0,0,0,0,150,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,176
Blank_Inj_P09_04.mzXML,0,0,0,0,0,0,68,296,0,0,99,39,0,0,0,32,0,127,0,152,0,0,0,0,0,0,0,27,25,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,25,0,0,137
Blank_Inj_P09_05.mzXML,0,0,0,0,0,0,66,326,0,0,96,38,0,0,0,33,0,130,0,148,0,0,19,0,19,0,0,26,25,0,0,0,0,0,79,0,0,0,0,0,0,0,0,22,0,25,21,40,0,0,0,0,24,0,0,76
Blank_Inj_P09_06.mzXML,0,23,0,0,25,0,66,262,0,0,97,33,0,0,0,31,0,143,0,154,0,0,0,0,0,0,0,25,24,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,24,43,0,0,0,0,29,0,0,146
Blank_Inj_P09_07.mzXML,0,0,0,0,0,0,68,256,0,0,98,38,0,0,0,33,0,134,0,150,0,0,0,0,0,0,0,28,25,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,25,23,46,0,0,0,0,25,0,0,122
Blank_Inj_P09_08.mzXML,0,0,0,0,0,0,69,342,0,0,96,33,0,0,0,30,0,133,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,27,0,0,138
Blank_Inj_P09_09.mzXML,0,0,0,0,0,0,70,328,0,0,97,38,0,0,0,32,0,133,0,149,0,0,0,0,0,0,0,27,25,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,27,0,0,137
Blank_Inj_P09_10.mzXML,0,0,0,0,0,0,62,285,17,0,93,38,0,0,0,30,0,127,0,142,0,0,19,0,19,0,0,25,25,0,0,17,0,0,74,17,0,0,0,0,0,0,0,20,0,24,20,38,0,0,0,17,20,0,0,53
Blank_Inj_P09_11.mzXML,0,0,0,0,0,0,71,289,0,0,95,35,0,0,0,31,0,133,0,148,0,0,0,0,0,0,0,25,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,26,0,0,139
Blank_Inj_P09_12.mzXML,0,0,0,0,0,0,69,301,0,0,99,38,0,0,0,32,0,136,0,152,0,0,0,0,0,0,0,27,25,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,28,0,0,137
Blank_Inj_P09_13.mzXML,0,0,0,0,0,0,58,247,0,0,95,34,0,0,0,30,0,127,0,148,0,0,0,0,0,0,0,27,24,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,24,0,0,114
Blank_Inj_P09_14.mzXML,0,0,0,0,0,0,69,290,0,0,98,38,0,0,0,32,0,135,0,153,0,0,26,0,0,0,0,27,25,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,28,0,0,250
Blank_Inj_P09_15.mzXML,0,0,0,0,0,0,69,284,0,0,96,37,0,0,0,32,0,129,0,146,0,0,0,0,0,0,0,26,23,0,0,0,0,0,80,0,0,0,0,0,0,0,0,25,0,25,20,42,0,0,0,0,24,0,0,77
Blank_Inj_P09_16.mzXML,0,0,0,0,0,0,69,290,0,0,98,38,0,0,0,32,0,135,0,152,0,0,0,0,0,0,0,27,25,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,28,0,0,136
Blank_Inj_P09_17.mzXML,0,0,0,0,0,0,66,292,0,0,99,37,0,0,0,33,0,128,0,148,0,0,0,0,0,0,0,28,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,29,0,0,136
Blank_Inj_P09_18.mzXML,0,0,0,0,0,0,63,216,0,0,97,33,0,0,0,31,0,135,0,151,0,0,0,0,0,0,0,27,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,27,0,0,137
Blank_Inj_P09_19.mzXML,0,0,0,0,0,0,64,281,0,0,99,40,0,0,0,30,0,118,0,146,0,0,0,0,20,0,0,27,25,0,0,0,0,0,78,0,0,0,0,0,0,0,0,22,0,24,23,41,0,0,0,0,23,0,0,80
QC_Mix_P09_01_Start.mzXML,0,0,0,0,0,0,93,483,0,0,110,40,0,0,0,41,0,179,0,161,40,0,45,0,0,0,0,37,39,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,33,0,0,213
QC_Mix_P09_02_Middle.mzXML,0,0,0,0,0,0,107,710,0,0,115,47,0,0,0,44,0,191,0,163,48,0,46,0,36,0,0,42,40,0,0,0,0,0,99,0,0,0,0,0,0,0,0,37,0,0,0,54,0,0,0,0,35,0,0,300
QC_Mix_P09_03_End.mzXML,0,0,0,0,0,0,100,600,0,0,112,0,0,0,0,45,0,180,0,161,46,0,46,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,277
ADNI_Go2_P10_A01.mzXML,0,0,0,0,0,0,94,684,0,0,125,49,0,0,0,42,0,144,0,173,33,0,36,0,30,0,0,39,35,0,0,27,0,0,99,0,0,0,0,0,0,0,0,34,0,32,30,52,0,0,0,27,0,0,0,177
ADNI_Go2_P10_A02.mzXML,0,35,0,0,0,0,105,725,0,0,223,56,31,0,0,54,0,202,0,172,48,0,62,0,36,0,0,51,41,0,0,0,0,40,164,0,0,0,0,0,0,0,0,40,0,39,40,57,0,0,0,0,34,0,0,474
ADNI_Go2_P10_A03.mzXML,0,36,0,0,0,0,89,581,0,0,236,51,0,0,0,47,0,203,0,167,43,0,55,0,0,0,0,43,32,0,0,0,0,32,176,0,0,0,0,0,0,0,0,35,0,34,37,56,0,0,0,0,39,0,0,508
ADNI_Go2_P10_A04.mzXML,0,0,0,0,0,0,87,671,0,0,164,50,0,0,0,43,0,149,0,176,42,0,54,0,29,0,0,39,37,0,0,28,0,26,126,27,0,0,0,0,0,0,0,35,0,33,33,51,0,0,0,27,28,0,0,271
ADNI_Go2_P10_A05.mzXML,0,35,0,0,0,0,94,667,0,0,221,51,32,0,0,47,0,196,0,170,50,0,65,0,33,0,0,46,38,29,0,0,0,40,157,29,0,0,0,0,0,0,0,36,0,36,38,52,0,0,0,0,37,0,0,474
ADNI_Go2_P10_A06.mzXML,0,36,0,0,0,0,95,627,0,0,224,52,0,0,0,46,0,201,0,168,43,0,55,0,30,0,0,42,31,0,0,0,0,31,173,30,0,0,0,0,0,0,0,37,0,36,30,60,0,0,0,0,36,0,0,474
ADNI_Go2_P10_A07.mzXML,0,0,0,0,0,0,84,504,0,0,193,57,0,0,0,46,0,196,0,151,40,0,51,0,30,0,0,40,32,0,0,0,0,28,146,29,0,0,0,0,0,0,0,30,0,33,28,55,0,0,0,0,35,0,0,332
ADNI_Go2_P10_A08.mzXML,0,47,0,0,0,0,83,534,0,0,254,62,0,0,0,49,0,267,0,152,41,0,53,0,34,0,0,44,31,0,0,0,0,38,160,30,0,0,0,0,0,0,0,30,0,33,34,57,0,0,0,0,53,0,0,533
ADNI_Go2_P10_A09.mzXML,0,36,0,0,0,0,91,604,0,0,219,53,0,0,0,43,0,204,0,164,37,0,49,0,0,0,0,42,0,0,0,0,0,0,159,0,0,0,0,0,0,0,0,34,0,33,0,57,0,0,0,0,0,0,0,450
ADNI_Go2_P10_A10.mzXML,0,37,0,0,0,0,95,683,0,0,167,59,0,0,0,46,0,210,0,172,42,0,57,0,0,0,0,41,37,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,39,0,0,296
ADNI_Go2_P10_A11.mzXML,0,35,0,0,0,0,94,610,0,0,230,55,0,0,0,45,0,196,0,164,43,0,53,0,31,0,0,42,33,0,0,0,0,32,168,32,0,0,0,0,0,0,0,32,0,35,35,58,0,0,0,0,36,0,0,480
ADNI_Go2_P10_A12.mzXML,0,0,0,0,0,0,92,641,0,0,158,47,0,0,0,35,0,141,0,166,0,0,41,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,34,0,33,0,53,0,0,0,0,0,0,0,320
ADNI_Go2_P10_B01.mzXML,0,0,0,0,0,0,99,678,0,0,121,46,0,0,0,43,0,148,0,173,35,0,36,0,29,0,0,39,33,0,0,0,0,0,102,0,0,0,0,0,0,0,0,37,0,33,0,52,0,0,0,0,0,0,0,223
ADNI_Go2_P10_B02.mzXML,0,51,0,0,0,0,117,791,0,0,207,56,0,0,0,56,0,227,0,175,54,0,70,0,0,0,0,52,0,0,0,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,435
ADNI_Go2_P10_B03.mzXML,34,58,0,0,0,0,92,613,0,0,248,68,32,0,0,54,0,320,0,172,53,0,56,0,38,0,0,52,35,0,0,34,0,35,166,31,0,0,0,0,0,0,0,32,0,32,41,57,0,0,0,0,48,0,0,642
ADNI_Go2_P10_B04.mzXML,0,36,0,0,0,0,91,624,0,0,186,54,0,0,0,49,0,191,0,168,45,0,57,0,34,0,0,44,31,0,0,0,0,31,144,30,0,0,0,0,0,0,0,33,0,31,0,61,0,0,0,0,36,0,0,373
ADNI_Go2_P10_B05.mzXML,24,0,0,0,0,0,81,570,0,0,222,66,0,27,23,41,0,198,0,286,36,0,46,0,31,0,0,45,41,34,0,26,0,38,148,33,0,0,0,0,0,0,0,33,26,34,40,50,0,40,23,0,41,0,26,413
ADNI_Go2_P10_B06.mzXML,28,0,0,0,0,0,98,709,0,0,202,60,31,26,0,54,0,241,26,171,49,0,49,0,38,0,0,47,41,0,0,27,0,36,143,29,0,0,0,0,0,0,0,34,0,33,39,50,0,0,0,30,47,0,25,343
ADNI_Go2_P10_B07.mzXML,0,0,0,0,0,0,89,616,0,0,189,47,0,0,0,41,0,158,0,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,475
ADNI_Go2_P10_B08.mzXML,0,35,0,0,0,0,102,751,0,0,189,58,34,0,0,56,0,201,0,173,55,0,70,0,36,0,0,50,43,0,0,32,0,36,127,0,0,0,0,0,0,0,0,31,0,31,44,56,0,35,0,0,39,0,0,303
ADNI_Go2_P10_B09.mzXML,0,0,0,0,0,0,85,595,0,0,171,66,0,23,0,43,0,193,0,246,38,0,36,0,30,0,0,40,31,0,23,26,0,27,136,25,0,0,0,0,0,0,0,28,0,30,29,51,0,0,0,0,29,0,0,310
ADNI_Go2_P10_B10.mzXML,0,0,0,0,0,0,94,663,0,0,196,46,0,0,0,42,0,155,0,174,46,0,57,0,0,0,0,42,36,0,0,0,0,34,133,0,0,0,0,0,0,0,0,38,0,34,36,58,0,0,0,0,34,0,0,347
ADNI_Go2_P10_B11.mzXML,0,36,0,0,0,0,91,622,0,0,193,56,0,0,0,48,0,232,0,171,39,0,35,0,0,0,0,40,31,0,0,0,0,0,148,0,0,0,0,0,0,0,0,30,0,31,33,57,0,0,0,0,42,0,0,409
ADNI_Go2_P10_B12.mzXML,0,0,0,0,0,0,87,591,0,0,181,50,0,0,0,37,0,156,0,164,31,0,0,0,0,0,0,35,0,0,0,0,0,0,148,0,0,0,0,0,0,0,0,32,0,35,0,57,0,0,0,0,0,0,0,401
ADNI_Go2_P10_C01.mzXML,0,36,0,0,0,0,92,624,0,0,198,51,0,0,0,46,0,213,0,171,43,0,42,0,0,0,0,41,0,0,0,0,0,0,149,0,0,0,0,0,0,0,0,34,0,32,32,62,0,0,0,0,41,0,0,412
ADNI_Go2_P10_C02.mzXML,36,58,0,0,0,0,97,631,0,0,263,67,32,0,0,56,0,322,0,170,52,0,41,0,39,0,0,53,34,0,0,34,0,38,175,32,0,0,0,0,0,0,0,36,0,35,43,58,0,0,0,0,49,0,0,617
ADNI_Go2_P10_C03.mzXML,0,0,0,0,0,0,86,623,0,0,179,52,0,0,0,44,0,197,0,163,42,0,48,0,28,0,0,37,31,0,0,0,0,27,142,27,0,0,0,0,0,0,0,33,0,31,27,51,0,0,0,0,35,0,0,329
ADNI_Go2_P10_C04.mzXML,0,0,0,0,0,0,96,642,0,0,216,57,0,0,0,54,0,199,0,162,40,0,39,0,31,0,0,40,30,0,0,0,0,34,171,36,0,0,0,0,0,0,0,39,0,40,35,55,0,0,0,0,33,0,0,428
ADNI_Go2_P10_C05.mzXML,0,36,0,0,0,0,89,649,0,0,222,54,0,0,0,52,0,210,0,171,44,0,41,0,0,0,0,45,37,0,0,0,0,40,174,0,0,0,0,0,0,0,0,33,0,0,44,55,0,0,0,0,41,0,0,488
ADNI_Go2_P10_C06.mzXML,0,49,0,0,0,0,82,529,0,0,204,53,0,0,0,48,0,216,0,170,42,0,48,0,30,0,0,42,0,0,0,0,0,32,141,0,0,0,0,0,0,0,0,0,0,30,33,53,0,0,0,0,45,0,0,469
ADNI_Go2_P10_C07.mzXML,0,37,0,0,0,0,95,628,0,0,198,55,35,0,0,55,0,220,0,178,55,0,50,0,35,0,0,46,38,0,0,0,0,35,155,0,0,0,0,0,0,0,0,39,0,36,38,61,0,0,0,0,42,0,0,416
ADNI_Go2_P10_C08.mzXML,0,35,0,0,0,0,92,647,0,0,223,55,0,0,0,47,0,196,0,165,38,0,36,0,30,0,0,42,31,0,0,0,0,32,167,30,0,0,0,0,0,0,0,34,0,36,35,57,0,0,0,0,36,0,0,480
ADNI_Go2_P10_C09.mzXML,0,0,0,0,0,0,99,673,0,0,201,51,0,0,0,44,0,159,0,176,43,0,55,0,0,0,0,45,37,0,0,0,0,34,150,0,0,0,0,0,0,0,0,39,0,38,36,59,0,0,0,0,0,0,0,409
ADNI_Go2_P10_C10.mzXML,0,0,0,0,0,0,77,552,0,0,178,51,0,0,0,33,0,144,0,165,27,0,25,0,0,0,0,30,27,0,0,0,0,0,143,28,0,0,0,0,0,0,0,30,0,31,27,49,0,0,0,0,25,0,0,387
ADNI_Go2_P10_C11.mzXML,29,0,0,0,0,0,98,680,0,0,195,53,29,28,0,50,0,193,0,165,52,0,59,0,36,0,0,49,38,27,0,28,0,37,139,28,0,0,0,0,0,0,0,39,0,36,32,54,0,26,0,29,31,0,28,316
ADNI_Go2_P10_C12.mzXML,0,0,0,0,0,0,83,553,0,0,207,46,0,0,0,35,0,172,0,171,35,0,44,0,0,0,0,34,0,0,0,0,0,0,153,0,0,0,0,0,0,0,0,33,0,32,0,57,0,0,0,0,35,0,0,437
ADNI_Go2_P10_D01.mzXML,0,0,0,0,0,0,88,692,0,0,221,56,0,0,0,40,0,149,0,288,40,0,49,0,0,0,0,35,0,0,0,0,0,0,159,33,0,0,0,0,0,0,0,35,0,34,37,51,0,0,0,0,32,0,0,384
ADNI_Go2_P10_D02.mzXML,0,32,0,0,0,0,76,530,0,0,210,53,0,0,0,36,0,256,0,166,33,0,41,0,0,0,0,31,0,0,0,0,0,0,144,30,0,0,0,0,0,0,0,32,0,30,28,53,0,0,0,0,40,0,0,460
ADNI_Go2_P10_D03.mzXML,0,0,0,0,0,0,66,466,0,0,209,34,0,23,0,29,0,136,0,158,27,0,42,23,20,0,0,27,26,21,0,0,0,24,131,27,0,0,0,0,0,0,0,27,0,28,28,40,0,22,0,0,21,0,0,260
ADNI_Go2_P10_D04.mzXML,0,0,0,0,0,0,77,488,0,0,175,53,0,0,0,36,0,150,0,156,32,0,42,0,0,0,0,32,0,0,0,0,0,0,149,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,33,0,0,420
ADNI_Go2_P10_D05.mzXML,0,0,0,0,0,0,97,767,0,0,168,47,0,0,0,42,0,153,0,169,44,0,55,0,29,0,0,41,39,32,0,0,0,36,134,30,0,0,0,0,0,0,0,40,0,36,35,53,0,36,0,0,30,0,0,272
ADNI_Go2_P10_D06.mzXML,0,0,0,0,0,0,81,601,0,0,208,52,0,0,0,42,0,188,0,159,40,0,51,0,27,0,0,38,31,0,0,25,0,32,157,29,0,0,0,0,0,0,0,31,0,35,30,48,0,0,0,0,33,0,0,433
